name	ment	party
강효상	이게 거친 수사 아닙니까? 지금 평이 그렇습니다. 거기 가서 눈물 흘리셨지요? 후배가 수사받다가, 검찰의 같은 동료가 수사받다가 거기에서 떨어져서 자살했어요. 거기에 대한 일말의 미안함이나 부끄러움 안 가지고 계십니까? 자, 정치보복 수사 연내에 끝내신다고 그랬지요, 연내에 끝내겠다. 그런데 그때 여권의 한 고위 관계자가 뭐라고 그랬습니까? ‘일개 조직원의 한 사람’ 이렇게 얘기했어요. 일국의, 대한민국의 검찰총장입니다. 일개 조직원입니까? 그런 말을 듣고도 가만히 계세요? 부끄러워해야 됩니다. 이렇게 하니까 검찰이 개혁되어야 된다고 그러고 맨날 정권 눈치만 본다고 그러고 이렇게 손가락질받는 거 아닙니까? 총장님이 뭐가 잘못되어서 뭐가 부끄럽습니까? 일류 대학 나오고 공부 할 만큼 하고 자존심 있고 나라를 위해서 지금 공직에 투신하고 있는 것 아닙니까? 일신의 영달을 위해서 계신 게 아니잖아요. 뭐가 두려우세요, 뭐가? 당당하게 하세요, 떳떳하게. 첫 질의의 마지막 질문 드리겠습니다. 일본식으로 경찰에게도 영장청구권을 줘서 서로 견제하자는 말이 좀 설득력을 얻고 있습니다. 우리 홍준표 당 대표께서도 병렬적으로 영장청구권을 줘서 서로 경쟁하게 하자라는 말씀을 해서 저희 당은 그런 의견이 지배적입니다. 총장님께서는 어떻게 생각하십니까? 일본식으로 해서, 다소 시기적으로 빠른 감은 있지만 국민의 민복을 위해서, 또 정의로운 수사, 성역 없는 수사를 위해서 서로 경쟁적으로 수사를 하도록 하자. 영장청구도…… 물론 일본은 인신구속은 지금 검사를 통하도록 되어 있지만 압수수색이나 여러 가지 청구권은 허용하고 있습니다. 총장님 생각을 말씀해 주시는 것으로 일단 첫 질의는 마무리를 하겠습니다.	자유한국
강효상	알겠습니다. 그것은 나중에 몇 년 지나면 밝혀지겠지요. 사실이 아니라면 좋겠지만 사실이라면 다 책임을 져야 되는 사안입니다. 제발 정말 대명천지에, 우리가 곧 중진국 선진국으로 가는 나라인데 서로 금도와 상식은 지키면서 수사를 해야 된다 저는 그렇게 말씀을 드리고 싶고요. 시간이 얼마 안 남았습니다마는 조선일보의 이 기사 보셨지요, ‘형사채통’? 아까 곽 위원님도 질문하셨지만 최근에 이런 일이 있었다고 합니다. 사석에서 윤대진 1차장 혹은…… 지금 서초동에 떠도는 얘기입니다. 한동훈 제3차장이 누가 ‘채동욱 변호사가 싹쓸이하는 것 아니냐’ 이렇게 물어보니까 ‘안 그래도 윤석열 검사장이 그분들 많이 묵었다. 이제 좀 고마해라라고 했다’……  이렇게 얘기를 했답니다, 사석에서. 경상도 말로 표현했는데, 그분들이 경상도분들이신지 아니신지는 모르겠지만, 워낙 그 양반들이 많이 했으니까 이제 윗분들도, 검찰 고위층들도 짜증납니다. ‘고마하시라고 그렇게 말한 적이 있습니다’ 이렇게 얘기했답니다. 사석에서 이렇게 말씀을 하셨다는데 서초동에서 지금 파다하게 소문이 퍼져 있습니다.	자유한국
강효상	아니, 지침을 따라야지요. 총장님 개인 의견이 앞서면 안 되지요. 지침을 따라야지 총장이 지침을 안 따르면 어떡합니까? 이것은 제가 말씀드렸지만 총장님이 그런 식으로 하시려면 총장 옷 벗고 나오세요. 다른 사람한테 총장 맡기시고 그런 식으로 하시려면 총장 그 무거운 짐을 당장 내려놓으세요. 그다음에 아까 마이크가 꺼져서 그러는데, 지금 서초동에 떠도는 얘기가 아까 말씀드렸지만 전관예우 관계 때문에 서울지검의 윤대진 1차장 혹은 한동훈 제3차장이 채동욱 변호사에 대해서 ‘수임을 너무 많이 한다. 이제 그만하시라고 검찰 윗분들이 얘기하셨다’ 이렇게 말했다고 지금 사석에서 회자되고 있습니다. 그것을 파악하셔서 저희한테 사실 여부를 알려 주십시오. 왜냐하면 이것은 그냥 개인 사석의 팩트 확인이 아니고 전관예우에 관한 아주 중요한 문제입니다. 아까도 말씀드렸지만 수임도 제대로 하기 전에 차한성 대법관은 취소했잖습니까? 그만큼 국민적인 비난과 국민적인 감시가 뜨거운 것입니다, 전관예우가. 그런데 검찰총장을 했다는 이유 하나로…… 지금 검찰총장들, 대법관들, 변호사도 못하게 하지 않습니까? 총장님, 지난번에 인사청문회 하실 때 변호사 안 하신다 그랬지요? 그런 기억 안 나십니까? 변호사 하실 것입니까?	자유한국
강효상	그러면 앞으로 하실 것입니까?	자유한국
강효상	총장님 모르셨습니까?	자유한국
강효상	그런데 현 청장님께서는 지난 정부에서도 청장을 하시고 지금도 청장을 하고 계시는데, 같은 분인데 그러한 여러 가지 평가나 여러 가지 하신 일들에 있어서 과연 정치적 중립을 지키실 만한 분인가라는 데 대한 걱정도 상당히 있습니다. 한 가지 예를 들면 최근 보수단체들의 여러 가지 집회, 저희 자유한국당의 집회의 숫자를 경찰이 추산하는 과정에 있어서 터무니없이 숫자를 축소 추정해서 그렇게 언론에 발표가 난 사례가 있는데, 집회 숫자를 지난 촛불 시위 이후로 안 한다고 했는데 지금 하고 계세요, 안 하고 계십니까?	자유한국
강효상	대법원장께 사법부 독립은 정말 행동으로 보여 주는 것이다, 청와대로부터 휘둘리는 것 아니냐는 의심은 그냥 대법원장님께서 실천과 몸으로 보여 주셔야지, 아까 여러 위원들도 말씀하신 블랙리스트 사건 이게 언론이 만들어 낸 얘기입니다마는……	자유한국
강효상	그것만 간단하게 말씀해 주십시오.	자유한국
강효상	그런 문제에 대해서 오해 사지 않도록 해 주시기 바랍니다.	자유한국
강효상	위헌소지가 있다고 제가 이해하겠습니다. 제가 다르게 이해하고 있으면 바로 말씀해 주십시오. 그리고 공수처 조직을 보면 정말 꼼수에 꼼수로 만들어진, 공수처장도 검찰의…… 그러니까 정치적 중립성이 담보되지 않은 처장을 임명하도록 되어 있어요. 7명의 추천위원회를 국회에 두기로 했는데 지금 현재 정치 구도로 보면 여권 4명, 야권…… 국회 추천 4명을 둘 둘로 본다면 2명 그리고 변협회장을 중립으로 놓고 본다면 4 대 2의 구도고, 여기에서 1명을 국회에서 선출한다고 하면 불문가지로 여권에서 추천한 사람이 될 것이고, 그다음에 협의가 되지 않으면 국회의장이 2명을…… 협의가 안 되겠지요.  야당이 반대하지 않겠습니까? 그러면 2명을 추천하면 대통령이 그 중 1명 지명한다, 뻔하게 여권이 추천하는 사람을 대통령이 임명하겠지요. 이게 어떻게 정치적 중립입니까? 그리고 제가 하나 궁금해서, 제가 과문해서 여쭤보는데요. 이 안에 따르면 그러면 공수처 검사의 비리는 누가 수사합니까? 그것은 어떻게 누가 합니까?	자유한국
강효상	그러면 언론이 조작해서 그냥 날조해서 쓰는 것입니까?	자유한국
강효상	검찰이 합니까? 그런데 공수처가 공직자 아닙니까? 그러면 공수처 검사의 비리는 누가 수사를 합니까?	자유한국
강효상	강효상입니다. 사법 개혁 문제는 굉장히 이해관계가 첨예하게 얽혀 있는 사안들을 다루는 곳입니다. 어느 위원회보다 상당히 논쟁이나 여러 가지 이슈들도 많고 또 본인들의 그동안 소위 말하는 기득권에 대한 문제들이 복잡하게 얽혀 있기 때문에 갈등도 상당히 많이 있을 거라고 생각합니다. 그래서 검찰 출신들을 배제한다든지 여러 가지 자격 제한들을 둔 것도 그런 취지라고 생각합니다. 모쪼록 관계 이해당사자들이 서로 내려놓고 국가와 국민들을 바라보고 논의가 됐으면 좋겠고요. 그리고 우리 위원님들도 당리당략을 떠나서 실질적인 국익을 생각하는 논의가 됐으면 좋겠습니다. 저도 그동안의 개인적인 편견이나 또 당리당략을 떠나서 논의할 수 있도록 최선을 다하겠습니다. 존경하는 정성호 위원장님을 믿고 이번 사개특위를 진행을 하도록 하겠습니다. 한 가지 제가 좀 아쉬운 것은, 전에 사개특위 위원장을 맡으시고 언론 인터뷰에서 공수처 문제를 언급하셨는데 그것은 우리 사개특위의 진행에 뭐랄까, 공정성이나 여러 가지 방향을 자칫 오해할 수 있는 소지가 있다, 그래서 그것은 제가 좀 지적을 하고, 앞으로 그런 개인적인 생각 발언은 삼가 주시는 게 좋을 것 같다는 말씀을 드립니다. 이상입니다.	자유한국
강효상	언론이 잘못 쓴 것입니까?	자유한국
강효상	강효상입니다. 검찰총장님, 법무부장관은 수사에 있어서 일반적인 사건에 대한 지휘만 할 수 있지요? 예를 들면 최근에 강력 조폭사건이 늘어나고 있으니까 조폭 수사를 하라든지, 검찰총장님 그렇게 되어 있지요?	자유한국
강효상	알겠습니다. 그다음에 또 하나, 지금 앉아 계신 경찰 간부님들 보면…… 뒤에 간부님 웃지 마세요. 웃고 계시는데……	자유한국
강효상	아이디어인데요, 이것 아닙니다. 이것 눈 가리고 아웅 하는 것입니다. 이것 여러 번 보도 나왔고요. 이렇게 오늘 아침 신문 미다시는 멋지게 나왔는데 이것 아무 소용없는 것입니다. 다 도로 아미타불 되고요. 5대 권역이면 전국 다 커버하는 거고 또 검찰 위에서 다 할 수 있는 건데…… 그러니까 이렇게 자꾸 국민들의 눈을 가리는 개혁, 쇼만 하시니까 검찰이 아직도 개혁 의지가 없다고 보는 것입니다. 그래서 경찰에 지금 어느 정도 최소한은 양보를 하셔야 된다 저는 그렇게 정말 충고를 드립니다. 그리고 마지막에, 제가 이게 질문이 마지막이라서……	자유한국
강효상	여상규 위원님도 말씀하셨지만 수사기관―검찰이든 경찰이든―정치적 중립성이 굉장히 요구되는 시점에 검찰이 거기에 대한 부응을 못 하고 있고 거기에 청장님도 동의하신 것으로 그렇게 제가 이해를 하겠습니다. 경찰은 그러면 정치적 중립성에서 아까 말씀하신 대로 검찰보다 좀 낫다 이렇게 말씀하신 것이지요?	자유한국
강효상	먼저 하세요.	자유한국
강효상	보도 다 났는데요.	자유한국
강효상	두 번이요?	자유한국
강효상	보고는 받았는데 그런 보도가 있었습니다. 그래서 제 질문은 전직 검찰총장이 이 강원랜드 사건의 수사 대상입니까, 지금? 묻는 것입니다. 수사 대상입니까, 아닙니까?	자유한국
강효상	임명장 받을 때 한 번 가셨을 것이고 그다음에는 왜 가셨지요?	자유한국
강효상	알지 못합니까?	자유한국
강효상	두 번뿐입니까?	자유한국
강효상	처장님, 식사 잘 하셨습니까?	자유한국
강효상	기억하세요? 그러면 맞겠지요. 국회 위원회는 처음이시지요?	자유한국
강효상	대구 달서병 당협위원장 강효상 위원입니다. 헌법 12조 3항에 ‘체포구속압수 또는 수색을 할 때에는…… 검사의 신청에 의하여 법관이 발부한 영장을 제시하여야 한다’ 이렇게 규정되어 있지요?	자유한국
강효상	총장 되시고 처음이시고, 아까 14년만에 처음이다, 그것은 검찰총장의 정치적 중립성, 어떤 외압에 흔들리지 않는 수사를 하라는 하나의 국민적인 지지 아니겠습니까? 국민적인 컨센서스 아니겠습니까? 국회에 나오시는 게 저는 청와대에 가시는 것보다는 차라리 낫다고 봅니다. 여도 있고 야도 있고, 서로 체크 앤드 밸런스를 할 수 있고, 그래서 국회에 나오시는 것도 그동안에 국민적 컨센서스…… 오히려 정치권의 외압에 휘둘릴 수 있다는 그런 국민들의 걱정 때문에 안 나오신 것 아니겠습니까? 그래서 국민들이 이해해 주신 것 아니겠습니까? 청와대는 가지 마세요. 검찰총장이 청와대에서 부른다고 쪼르르 가시면 국민들이 어떻게 생각하시겠습니까? 다른 차장이나 봉욱 차장 보내시고 총장님은 가지 마세요. 대통령 앞에서 국세청장, 검찰총장 쭉 앉아 가지고 대통령 지시사항 듣는 것을 국민들이 봤을 때 그리고 검찰 후배들이, 검사 후배들이 봤을 때 총장님 어떻게 생각하시겠어요? 그런 검찰총장이 하는 수사를 국민들이 어떻게 믿겠습니까? 저희 야당이 어떻게 믿겠어요? 청와대는 가지 마시라는 말씀을 분명히 드립니다. 삼권분립, 공수처 하실 때 삼권분립 말씀하셨습니다. 저도 거기에는 동의를 합니다. 저희 동료 의원이어서가 아닙니다. 새벽부터 검사와 수사관을 통해서 권성동 법사위원장의 핸드폰, 차량, 국회의원 사무실 전체에 대해서 압수수색을 하셨어요, 맞지요?	자유한국
